view_type,observer_id,cap_index,support_patch_count,support_entropy_capacity,relative_time_count,dominant_record_signature,modular_depth_mean,repair_load_mean,mismatch_density_mean,visible_signature_entropy,visible_readout_hash
patch_observer,18,,160,65.2388838344043,32,-9197265028123010048,0.45801388026327833,0.0,0.0,5.075173815233827,4cab253006879859
patch_observer,21,,160,65.2388838344043,32,-9129131305056603136,0.453180651084622,0.0,0.0,5.075173815233827,f76b6ef855dcd42a
patch_observer,40,,160,65.2388838344043,32,-8808229106716900352,0.4893510304824893,0.0,0.0,5.075173815233827,cc825566e5704640
patch_observer,41,,160,65.2388838344043,32,-9197265028123010048,0.47550096733243785,0.0,0.0,5.075173815233827,b4fa845855c79d7f
patch_observer,57,,160,65.2388838344043,32,-9197265028123010048,0.4594588774030698,0.0,0.0,5.075173815233827,8eaa75060d79b774
patch_observer,62,,160,65.2388838344043,32,-9197265028123010048,0.4709835834112928,0.0,0.0,5.075173815233827,96b73a9875f85c68
patch_observer,88,,160,65.2388838344043,32,-9197265028123010048,0.4853274456214857,0.0,0.0,5.075173815233827,1071d699cc9f1bbd
patch_observer,106,,160,65.2388838344043,32,-9092817898598910976,0.48461607864450207,0.0,0.0,5.075173815233827,376342a64ed491ce
patch_observer,184,,160,65.2388838344043,32,-8864610845961864192,0.4731689546465252,0.0,0.0,5.075173815233827,d24e37d87fa6c3f1
patch_observer,185,,160,65.2388838344043,32,-9197265028123010048,0.485668182869643,0.0,0.0,5.075173815233827,bbc30e506924b41c
patch_observer,199,,160,65.2388838344043,32,-9129131305056603136,0.4678156636828474,0.0,0.0,5.075173815233827,ba9d5d07e98f2127
patch_observer,236,,160,65.2388838344043,32,-9084542764714998784,0.478771763779554,0.0,0.0,5.075173815233827,84b11a5b53573cff
patch_observer,276,,160,65.2388838344043,32,-9092817898598910976,0.4788126333938018,0.0,0.0,5.075173815233827,c8bb9f2267ca8d28
patch_observer,284,,160,65.2388838344043,32,-9092817898598910976,0.4828957564734627,0.0,0.0,5.075173815233827,c60efcc94aa26e14
patch_observer,290,,160,65.2388838344043,32,-9197265028123010048,0.46989846023851106,0.0,0.0,5.075173815233827,98483aa4746eed46
patch_observer,292,,160,65.2388838344043,32,-8838297245616037888,0.5069034248611668,0.0,0.0,5.075173815233827,1daa45a975d096bf
patch_observer,295,,160,65.2388838344043,32,-9197265028123010048,0.4735526583469482,0.0,0.0,5.075173815233827,17c25b8183d1aa52
patch_observer,300,,160,65.2388838344043,32,-9197265028123010048,0.4933421151224662,0.0,0.0,5.075173815233827,0c6f5d994c727630
patch_observer,308,,160,65.2388838344043,32,-9197265028123010048,0.46888925227358286,0.0,0.0,5.075173815233827,706f1a24a74bd50e
patch_observer,310,,160,65.2388838344043,32,-9092817898598910976,0.48240699821313304,0.0,0.0,5.075173815233827,70142bcc96774b80
patch_observer,378,,160,65.2388838344043,32,-9092817898598910976,0.4808636418411125,0.0,0.0,5.075173815233827,118aafa69a0442c6
patch_observer,392,,160,65.2388838344043,32,-9197265028123010048,0.46853944403649905,0.0,0.0,5.075173815233827,c2a76d61d8764503
patch_observer,419,,160,65.2388838344043,32,-9156350618487536640,0.47718715575022497,0.0,0.0,5.075173815233827,a19238fd1c5a5a26
patch_observer,427,,160,65.2388838344043,32,-9129131305056603136,0.46968961754864724,0.0,0.0,5.075173815233827,2c7bb8b9e5ddb5ca
patch_observer,433,,160,65.2388838344043,32,-9092817898598910976,0.4744600641732565,0.0,0.0,5.075173815233827,e80f0fa729564673
